ID,dep,sexe,date,Hospitalisation,Reanimation,HospConv,Radio,Deces,code_region,incid_reanimation
15757,13,1,102021,264,80,80.0,13050,2377,93,2
15758,13,2,102021,247,56,79.0,12174,1642,93,2
15759,83,0,102021,132,19,30.0,7013,1639,93,2
15760,83,1,102021,67,14,16.0,3544,944,93,2
15761,83,2,102021,65,5,14.0,3387,681,93,2
15762,84,0,102021,70,14,27.0,4646,967,93,2
15763,84,1,102021,45,13,17.0,2280,563,93,2
15764,84,2,102021,25,1,10.0,2317,390,93,2
15765,4,0,102021,26,4,5.0,1290,262,93,3
15766,4,1,102021,17,4,4.0,619,154,93,3
15767,4,2,102021,9,0,1.0,640,101,93,3
15768,5,0,102021,10,2,6.0,1385,270,93,3
15769,5,1,102021,5,2,2.0,690,163,93,3
15770,5,2,102021,5,0,4.0,686,105,93,3
15771,6,0,102021,186,25,79.0,7589,1689,93,3
15772,6,1,102021,93,21,42.0,3860,974,93,3
15773,6,2,102021,91,4,36.0,3626,697,93,3
15774,13,0,102021,514,138,159.0,25401,4049,93,3
15775,13,1,102021,265,80,81.0,13051,2378,93,3
15776,13,2,102021,246,57,77.0,12178,1642,93,3
15777,83,0,102021,146,21,42.0,7013,1640,93,3
15778,83,1,102021,71,13,21.0,3544,945,93,3
15779,83,2,102021,75,8,21.0,3387,681,93,3
15780,84,0,102021,70,14,27.0,4646,967,93,3
15781,84,1,102021,45,13,17.0,2280,563,93,3
15782,84,2,102021,25,1,10.0,2317,390,93,3
15783,4,0,102021,24,4,2.0,1291,262,93,4
15784,4,1,102021,15,4,2.0,620,154,93,4
15785,4,2,102021,9,0,0.0,640,101,93,4
15786,5,0,102021,11,2,7.0,1385,270,93,4
15787,5,1,102021,5,2,2.0,690,163,93,4
15788,5,2,102021,6,0,5.0,686,105,93,4
15789,6,0,102021,183,22,81.0,7595,1689,93,4
15790,6,1,102021,91,18,44.0,3864,974,93,4
15791,6,2,102021,90,4,36.0,3628,697,93,4
15792,13,0,102021,502,135,155.0,25427,4053,93,4
15793,13,1,102021,256,77,77.0,13064,2381,93,4
15794,13,2,102021,243,57,77.0,12191,1643,93,4
15795,83,0,102021,141,21,38.0,7019,1641,93,4
15796,83,1,102021,69,14,19.0,3548,945,93,4
15797,83,2,102021,72,7,19.0,3389,682,93,4
15798,84,0,102021,71,13,29.0,4648,967,93,4
15799,84,1,102021,47,12,20.0,2280,563,93,4
15800,84,2,102021,24,1,9.0,2319,390,93,4
15801,4,0,102021,24,3,3.0,1291,262,93,10
15802,4,1,102021,15,3,3.0,620,154,93,10
15803,4,2,102021,9,0,0.0,640,101,93,10
15804,5,0,102021,10,2,6.0,1386,270,93,10
15805,5,1,102021,5,2,2.0,690,163,93,10
15806,5,2,102021,5,0,4.0,687,105,93,10
15807,6,0,102021,176,24,79.0,7604,1692,93,10
15808,6,1,102021,87,19,41.0,3867,976,93,10
15809,6,2,102021,87,5,37.0,3633,698,93,10
15810,13,0,102021,493,134,147.0,25449,4056,93,10
15811,13,1,102021,251,78,71.0,13074,2383,93,10
15812,13,2,102021,240,55,76.0,12202,1644,93,10
15813,83,0,102021,137,21,35.0,7023,1641,93,10
15814,83,1,102021,65,13,17.0,3551,945,93,10
15815,83,2,102021,72,8,18.0,3390,682,93,10
15816,84,0,102021,71,12,29.0,4649,968,93,10
15817,84,1,102021,47,11,20.0,2281,564,93,10
15818,84,2,102021,24,1,9.0,2319,390,93,10
15819,4,0,102021,25,3,3.0,1291,262,93,4
15820,4,1,102021,16,3,3.0,620,154,93,4
15821,4,2,102021,9,0,0.0,640,101,93,4
15822,5,0,102021,9,2,5.0,1387,270,93,4
15823,5,1,102021,5,2,2.0,690,163,93,4
15824,5,2,102021,4,0,3.0,688,105,93,4
15825,6,0,102021,173,23,79.0,7610,1692,93,4
15826,6,1,102021,84,17,40.0,3871,976,93,4
15827,6,2,102021,87,6,38.0,3635,698,93,4
15828,13,0,102021,483,130,140.0,25469,4058,93,4
15829,13,1,102021,249,77,69.0,13083,2384,93,4
15830,13,2,102021,232,52,71.0,12213,1645,93,4
15831,83,0,102021,139,19,39.0,7025,1642,93,4
15832,83,1,102021,67,11,21.0,3552,946,93,4
15833,83,2,102021,72,8,18.0,3391,682,93,4
15834,84,0,102021,70,11,29.0,4650,968,93,4
15835,84,1,102021,46,10,20.0,2282,564,93,4
15836,84,2,102021,24,1,9.0,2319,390,93,4
15837,4,0,102021,26,3,4.0,1291,262,93,2
15838,4,1,102021,17,3,4.0,620,154,93,2
15839,4,2,102021,9,0,0.0,640,101,93,2
15840,5,0,102021,9,2,5.0,1387,270,93,2
15841,5,1,102021,5,2,2.0,690,163,93,2
15842,5,2,102021,4,0,3.0,688,105,93,2
15843,6,0,102021,167,23,75.0,7616,1692,93,2
15844,6,1,102021,81,17,38.0,3874,976,93,2
15845,6,2,102021,84,6,36.0,3638,698,93,2
15846,13,0,102021,477,125,138.0,25485,4062,93,2
15847,13,1,102021,242,74,65.0,13094,2388,93,2
15848,13,2,102021,233,50,73.0,12218,1645,93,2
15849,83,0,102021,136,18,37.0,7032,1643,93,2
15850,83,1,102021,66,11,20.0,3555,946,93,2
15851,83,2,102021,70,7,17.0,3395,683,93,2
15852,84,0,102021,66,11,26.0,4653,970,93,2
15853,84,1,102021,43,10,18.0,2285,565,93,2
15854,84,2,102021,23,1,8.0,2319,391,93,2
15855,4,0,102021,26,4,3.0,1291,262,93,5
15856,4,1,102021,17,4,3.0,620,154,93,5
15857,4,2,102021,9,0,0.0,640,101,93,5
15858,5,0,102021,9,2,5.0,1387,270,93,5
15859,5,1,102021,5,2,2.0,690,163,93,5
15860,5,2,102021,4,0,3.0,688,105,93,5
15861,6,0,102021,166,23,73.0,7620,1692,93,5
15862,6,1,102021,79,17,37.0,3876,976,93,5
15863,6,2,102021,85,6,35.0,3640,698,93,5
15864,13,0,102021,475,120,144.0,25499,4064,93,5
15865,13,1,102021,245,75,70.0,13102,2389,93,5
15866,13,2,102021,228,44,74.0,12224,1646,93,5
15867,83,0,102021,132,17,36.0,7037,1643,93,5
15868,83,1,102021,63,11,18.0,3558,946,93,5
15869,83,2,102021,69,6,18.0,3397,683,93,5
15870,84,0,102021,64,11,26.0,4656,970,93,5
15871,84,1,102021,43,10,18.0,2286,565,93,5
15872,84,2,102021,21,1,8.0,2321,391,93,5
15873,4,0,102021,26,4,3.0,1291,262,93,3
15874,4,1,102021,17,4,3.0,620,154,93,3
15875,4,2,102021,9,0,0.0,640,101,93,3
15876,5,0,102021,9,2,5.0,1387,270,93,3
15877,5,1,102021,5,2,2.0,690,163,93,3
15878,5,2,102021,4,0,3.0,688,105,93,3
15879,6,0,102021,168,24,74.0,7620,1692,93,3
15880,6,1,102021,81,18,38.0,3876,976,93,3
15881,6,2,102021,85,6,35.0,3640,698,93,3
15882,13,0,102021,465,122,132.0,25516,4064,93,3
15883,13,1,102021,241,76,65.0,13111,2389,93,3
15884,13,2,102021,222,45,67.0,12232,1646,93,3
15885,83,0,102021,131,17,36.0,7038,1643,93,3
15886,83,1,102021,62,11,18.0,3559,946,93,3
15887,83,2,102021,69,6,18.0,3397,683,93,3
15888,84,0,102021,64,11,26.0,4656,970,93,3
15889,84,1,102021,43,10,18.0,2286,565,93,3
15890,84,2,102021,21,1,8.0,2321,391,93,3
15891,4,0,102021,27,5,3.0,1291,262,93,5
15892,4,1,102021,17,4,3.0,620,154,93,5
15893,4,2,102021,10,1,0.0,640,101,93,5
15894,5,0,102021,10,2,6.0,1387,270,93,5
15895,5,1,102021,6,2,3.0,690,163,93,5
15896,5,2,102021,4,0,3.0,688,105,93,5
15897,6,0,102021,164,24,70.0,7624,1692,93,5
15898,6,1,102021,77,18,34.0,3880,976,93,5
15899,6,2,102021,85,6,35.0,3640,698,93,5
15900,13,0,102021,468,121,136.0,25524,4065,93,5
15901,13,1,102021,242,77,65.0,13114,2389,93,5
15902,13,2,102021,223,43,70.0,12237,1647,93,5
15903,83,0,102021,131,18,35.0,7038,1643,93,5
15904,83,1,102021,62,12,17.0,3559,946,93,5
15905,83,2,102021,69,6,18.0,3397,683,93,5
15906,84,0,102021,63,10,26.0,4656,970,93,5
15907,84,1,102021,42,9,18.0,2286,565,93,5
15908,84,2,102021,21,1,8.0,2321,391,93,5
15909,4,0,102021,28,5,4.0,1291,262,93,7
15910,4,1,102021,17,4,3.0,620,154,93,7
15911,4,2,102021,11,1,1.0,640,101,93,7
15912,5,0,102021,10,2,5.0,1387,270,93,7
15913,5,1,102021,6,2,2.0,690,163,93,7
15914,5,2,102021,4,0,3.0,688,105,93,7
15915,6,0,102021,163,24,71.0,7628,1692,93,7
15916,6,1,102021,77,18,35.0,3883,976,93,7
15917,6,2,102021,84,6,35.0,3641,698,93,7
15918,13,0,102021,472,119,141.0,25534,4070,93,7
15919,13,1,102021,246,76,68.0,13118,2392,93,7
15920,13,2,102021,224,42,73.0,12243,1649,93,7
15921,83,0,102021,125,18,32.0,7045,1644,93,7
15922,83,1,102021,57,11,16.0,3564,947,93,7
15923,83,2,102021,68,7,16.0,3399,683,93,7
15924,84,0,102021,62,9,27.0,4666,970,93,7
15925,84,1,102021,39,8,17.0,2294,565,93,7
15926,84,2,102021,23,1,10.0,2323,391,93,7
15927,4,0,102021,27,3,5.0,1291,263,93,7
15928,4,1,102021,17,2,5.0,620,154,93,7
15929,4,2,102021,10,1,0.0,640,102,93,7
15930,5,0,102021,12,2,7.0,1387,270,93,7
15931,5,1,102021,6,2,2.0,690,163,93,7
15932,5,2,102021,6,0,5.0,688,105,93,7
15933,6,0,102021,163,26,71.0,7633,1692,93,7
15934,6,1,102021,78,20,34.0,3884,976,93,7
15935,6,2,102021,83,6,36.0,3645,698,93,7
15936,13,0,102021,471,121,136.0,25554,4070,93,7
15937,13,1,102021,248,78,68.0,13127,2392,93,7
15938,13,2,102021,221,42,68.0,12254,1649,93,7
15939,83,0,102021,124,19,31.0,7047,1645,93,7
15940,83,1,102021,57,12,16.0,3564,948,93,7
15941,83,2,102021,67,7,15.0,3401,683,93,7
15942,84,0,102021,63,8,30.0,4668,971,93,7
15943,84,1,102021,41,7,21.0,2294,566,93,7
15944,84,2,102021,22,1,9.0,2325,391,93,7
15945,4,0,102021,26,2,5.0,1292,263,93,9
15946,4,1,102021,16,2,4.0,621,154,93,9
15947,4,2,102021,10,0,1.0,640,102,93,9
15948,5,0,102021,12,2,7.0,1387,270,93,9
15949,5,1,102021,6,2,2.0,690,163,93,9
15950,5,2,102021,6,0,5.0,688,105,93,9
15951,6,0,102021,163,23,78.0,7646,1692,93,9
15952,6,1,102021,76,17,35.0,3891,976,93,9
15953,6,2,102021,85,6,42.0,3651,698,93,9
15954,13,0,102021,466,121,134.0,25575,4072,93,9
15955,13,1,102021,246,79,67.0,13137,2394,93,9
15956,13,2,102021,218,41,67.0,12265,1649,93,9
15957,83,0,102021,125,18,35.0,7049,1645,93,9
15958,83,1,102021,58,12,17.0,3564,948,93,9
15959,83,2,102021,67,6,18.0,3403,683,93,9
15960,84,0,102021,64,11,28.0,4671,971,93,9
15961,84,1,102021,40,9,18.0,2297,566,93,9
15962,84,2,102021,24,2,10.0,2325,391,93,9
15963,4,0,102021,25,2,4.0,1293,263,93,5
15964,4,1,102021,16,2,4.0,621,154,93,5
15965,4,2,102021,9,0,0.0,641,102,93,5
15966,5,0,102021,11,2,6.0,1388,270,93,5
15967,5,1,102021,5,2,1.0,691,163,93,5
15968,5,2,102021,6,0,5.0,688,105,93,5
15969,6,0,102021,160,22,76.0,7651,1694,93,5
15970,6,1,102021,76,16,36.0,3893,976,93,5
15971,6,2,102021,82,6,39.0,3654,700,93,5
15972,13,0,102021,459,118,133.0,25593,4075,93,5
15973,13,1,102021,244,77,69.0,13148,2394,93,5
15974,13,2,102021,213,40,64.0,12272,1652,93,5
15975,83,0,102021,127,19,36.0,7052,1645,93,5
15976,83,1,102021,57,12,16.0,3566,948,93,5
15977,83,2,102021,70,7,20.0,3404,683,93,5
15978,84,0,102021,63,10,28.0,4673,971,93,5
15979,84,1,102021,38,8,17.0,2299,566,93,5
15980,84,2,102021,25,2,11.0,2325,391,93,5
15981,4,0,102021,25,2,4.0,1293,263,93,4
15982,4,1,102021,16,2,4.0,621,154,93,4
15983,4,2,102021,9,0,0.0,641,102,93,4
15984,5,0,102021,10,2,5.0,1389,270,93,4
15985,5,1,102021,5,2,1.0,691,163,93,4
15986,5,2,102021,5,0,4.0,689,105,93,4
15987,6,0,102021,167,22,81.0,7651,1694,93,4
15988,6,1,102021,79,16,38.0,3893,976,93,4
15989,6,2,102021,86,6,42.0,3654,700,93,4
15990,13,0,102021,459,121,132.0,25610,4076,93,4
15991,13,1,102021,242,79,66.0,13157,2394,93,4
15992,13,2,102021,215,41,66.0,12280,1653,93,4
15993,83,0,102021,125,19,35.0,7055,1645,93,4
15994,83,1,102021,56,12,15.0,3567,948,93,4
15995,83,2,102021,69,7,20.0,3406,683,93,4
15996,84,0,102021,63,9,30.0,4674,971,93,4
15997,84,1,102021,38,7,19.0,2300,566,93,4
15998,84,2,102021,25,2,11.0,2325,391,93,4
15999,4,0,102021,26,3,4.0,1293,263,93,4
16000,4,1,102021,16,2,4.0,621,154,93,4
16001,4,2,102021,10,1,0.0,641,102,93,4
16002,5,0,102021,10,2,5.0,1389,270,93,4
16003,5,1,102021,5,2,1.0,691,163,93,4
16004,5,2,102021,5,0,4.0,689,105,93,4
16005,6,0,102021,166,24,78.0,7653,1694,93,4
16006,6,1,102021,77,17,35.0,3895,976,93,4
16007,6,2,102021,87,7,42.0,3654,700,93,4
16008,13,0,102021,455,119,130.0,25621,4077,93,4
16009,13,1,102021,238,77,64.0,13164,2394,93,4
16010,13,2,102021,215,41,66.0,12284,1654,93,4
16011,83,0,102021,123,19,32.0,7058,1645,93,4
16012,83,1,102021,55,12,14.0,3568,948,93,4
16013,83,2,102021,68,7,18.0,3408,683,93,4
16014,84,0,102021,63,9,30.0,4674,971,93,4
16015,84,1,102021,38,7,19.0,2300,566,93,4
16016,84,2,102021,25,2,11.0,2325,391,93,4
16017,4,0,102021,26,3,4.0,1293,263,93,2
16018,4,1,102021,16,2,4.0,621,154,93,2
16019,4,2,102021,10,1,0.0,641,102,93,2
16020,5,0,102021,10,2,5.0,1389,270,93,2
16021,5,1,102021,5,2,1.0,691,163,93,2
16022,5,2,102021,5,0,4.0,689,105,93,2
16023,6,0,102021,166,23,79.0,7653,1694,93,2
16024,6,1,102021,77,17,35.0,3895,976,93,2
16025,6,2,102021,87,6,43.0,3654,700,93,2
16026,13,0,102021,460,121,133.0,25623,4077,93,2
16027,13,1,102021,239,78,64.0,13165,2394,93,2
16028,13,2,102021,219,42,69.0,12285,1654,93,2
16029,83,0,102021,123,19,32.0,7058,1645,93,2
16030,83,1,102021,55,12,14.0,3568,948,93,2
16031,83,2,102021,68,7,18.0,3408,683,93,2
16032,84,0,102021,63,9,30.0,4674,971,93,2
16033,84,1,102021,38,7,19.0,2300,566,93,2
16034,84,2,102021,25,2,11.0,2325,391,93,2
16035,4,0,102021,26,3,4.0,1293,263,93,9
16036,4,1,102021,16,2,4.0,621,154,93,9
16037,4,2,102021,10,1,0.0,641,102,93,9
16038,5,0,102021,10,2,5.0,1389,270,93,9
16039,5,1,102021,5,2,1.0,691,163,93,9
16040,5,2,102021,5,0,4.0,689,105,93,9
16041,6,0,102021,168,24,80.0,7654,1694,93,9
16042,6,1,102021,79,19,35.0,3895,976,93,9
16043,6,2,102021,87,5,44.0,3655,700,93,9
16044,13,0,102021,449,121,128.0,25645,4081,93,9
16045,13,1,102021,230,76,59.0,13179,2396,93,9
16046,13,2,102021,215,44,67.0,12293,1656,93,9
16047,83,0,102021,120,17,31.0,7059,1648,93,9
16048,83,1,102021,55,11,15.0,3568,949,93,9
16049,83,2,102021,65,6,16.0,3409,685,93,9
16050,84,0,102021,63,7,32.0,4675,972,93,9
16051,84,1,102021,38,7,19.0,2301,566,93,9
16052,84,2,102021,25,0,13.0,2325,392,93,9
16053,4,0,102021,26,3,4.0,1293,263,93,6
16054,4,1,102021,16,2,4.0,621,154,93,6
16055,4,2,102021,10,1,0.0,641,102,93,6
16056,5,0,102021,10,2,5.0,1389,270,93,6
16057,5,1,102021,5,2,1.0,691,163,93,6
16058,5,2,102021,5,0,4.0,689,105,93,6
16059,6,0,102021,163,23,78.0,7664,1694,93,6
16060,6,1,102021,75,19,34.0,3901,976,93,6
16061,6,2,102021,85,4,42.0,3659,700,93,6
16062,13,0,102021,443,117,126.0,25670,4084,93,6
16063,13,1,102021,238,74,69.0,13186,2399,93,6
16064,13,2,102021,203,42,57.0,12311,1656,93,6
16065,83,0,102021,122,18,32.0,7059,1648,93,6
16066,83,1,102021,56,11,16.0,3568,949,93,6
16067,83,2,102021,66,7,16.0,3409,685,93,6
16068,84,0,102021,67,8,31.0,4676,972,93,6
16069,84,1,102021,40,7,19.0,2301,566,93,6
16070,84,2,102021,27,1,12.0,2326,392,93,6
16071,4,0,102021,27,3,5.0,1294,263,93,6
16072,4,1,102021,17,2,5.0,622,154,93,6
16073,4,2,102021,10,1,0.0,641,102,93,6
16074,5,0,102021,10,1,6.0,1391,270,93,6
16075,5,1,102021,5,1,2.0,693,163,93,6
16076,5,2,102021,5,0,4.0,689,105,93,6
16077,6,0,102021,170,21,87.0,7665,1695,93,6
16078,6,1,102021,75,17,36.0,3901,977,93,6
16079,6,2,102021,92,4,49.0,3660,700,93,6
16080,13,0,102021,446,119,128.0,25681,4084,93,6
16081,13,1,102021,235,74,67.0,13193,2399,93,6
16082,13,2,102021,209,44,61.0,12315,1656,93,6
16083,83,0,102021,121,18,31.0,7063,1648,93,6
16084,83,1,102021,55,11,15.0,3570,949,93,6
16085,83,2,102021,66,7,16.0,3411,685,93,6
16086,84,0,102021,67,8,29.0,4677,972,93,6
16087,84,1,102021,40,7,18.0,2302,566,93,6
16088,84,2,102021,27,1,11.0,2326,392,93,6
16089,4,0,102021,26,2,5.0,1294,264,93,5
16090,4,1,102021,16,1,5.0,622,155,93,5
16091,4,2,102021,10,1,0.0,641,102,93,5
16092,5,0,102021,10,1,6.0,1392,270,93,5
16093,5,1,102021,5,1,2.0,693,163,93,5
16094,5,2,102021,5,0,4.0,690,105,93,5
16095,6,0,102021,157,21,76.0,7679,1697,93,5
16096,6,1,102021,66,17,27.0,3910,978,93,5
16097,6,2,102021,88,4,47.0,3665,701,93,5
16098,13,0,102021,451,116,134.0,25693,4086,93,5
16099,13,1,102021,234,72,67.0,13203,2401,93,5
16100,13,2,102021,215,43,67.0,12317,1656,93,5
16101,83,0,102021,122,17,33.0,7063,1648,93,5
16102,83,1,102021,56,10,17.0,3570,949,93,5
16103,83,2,102021,66,7,16.0,3411,685,93,5
16104,84,0,102021,73,8,35.0,4677,973,93,5
16105,84,1,102021,42,7,20.0,2302,567,93,5
16106,84,2,102021,31,1,15.0,2326,392,93,5
16107,4,0,102021,27,1,7.0,1294,264,93,9
16108,4,1,102021,16,1,5.0,622,155,93,9
16109,4,2,102021,11,0,2.0,641,102,93,9
16110,5,0,102021,12,2,7.0,1393,270,93,9
16111,5,1,102021,7,2,3.0,693,163,93,9
16112,5,2,102021,5,0,4.0,691,105,93,9
16113,6,0,102021,156,21,74.0,7682,1699,93,9
16114,6,1,102021,68,18,28.0,3910,978,93,9
16115,6,2,102021,86,3,45.0,3667,703,93,9
16116,13,0,102021,426,113,113.0,25722,4087,93,9
16117,13,1,102021,224,71,58.0,13215,2402,93,9
16118,13,2,102021,200,41,55.0,12334,1656,93,9
16119,83,0,102021,118,18,28.0,7067,1649,93,9
16120,83,1,102021,55,11,15.0,3571,950,93,9
16121,83,2,102021,63,7,13.0,3414,685,93,9
16122,84,0,102021,75,10,35.0,4678,973,93,9
16123,84,1,102021,43,8,20.0,2303,567,93,9
16124,84,2,102021,32,2,15.0,2326,392,93,9
16125,4,0,102021,27,1,7.0,1294,264,93,2
16126,4,1,102021,16,1,5.0,622,155,93,2
16127,4,2,102021,11,0,2.0,641,102,93,2
16128,5,0,102021,13,2,8.0,1393,270,93,2
16129,5,1,102021,7,2,3.0,693,163,93,2
16130,5,2,102021,6,0,5.0,691,105,93,2
16131,6,0,102021,156,20,75.0,7684,1699,93,2
16132,6,1,102021,67,17,28.0,3912,978,93,2
16133,6,2,102021,87,3,46.0,3667,703,93,2
16134,13,0,102021,417,111,106.0,25739,4088,93,2
16135,13,1,102021,221,71,55.0,13224,2402,93,2
16136,13,2,102021,194,39,51.0,12342,1657,93,2
16137,83,0,102021,116,15,27.0,7077,1650,93,2
16138,83,1,102021,55,9,14.0,3574,950,93,2
16139,83,2,102021,61,6,13.0,3421,686,93,2
16140,84,0,102021,75,10,35.0,4682,973,93,2
16141,84,1,102021,42,8,19.0,2306,567,93,2
16142,84,2,102021,33,2,16.0,2327,392,93,2
16143,4,0,102021,24,1,4.0,1297,264,93,2
16144,4,1,102021,14,1,3.0,624,155,93,2
16145,4,2,102021,10,0,1.0,642,102,93,2
16146,5,0,102021,14,2,9.0,1393,270,93,2
16147,5,1,102021,7,2,3.0,693,163,93,2
16148,5,2,102021,7,0,6.0,691,105,93,2
16149,6,0,102021,155,20,74.0,7685,1699,93,2
16150,6,1,102021,67,17,28.0,3912,978,93,2
16151,6,2,102021,86,3,45.0,3668,703,93,2
16152,13,0,102021,420,111,109.0,25742,4089,93,2
16153,13,1,102021,220,71,54.0,13227,2403,93,2
16154,13,2,102021,198,39,55.0,12342,1657,93,2
16155,83,0,102021,116,14,28.0,7077,1650,93,2
16156,83,1,102021,55,9,14.0,3574,950,93,2
16157,83,2,102021,61,5,14.0,3421,686,93,2
16158,84,0,102021,75,10,35.0,4682,973,93,2
16159,84,1,102021,42,8,19.0,2306,567,93,2
16160,84,2,102021,33,2,16.0,2327,392,93,2
22245,8,0,102021,6,2,3.0,1227,381,44,1
22246,8,1,102021,2,1,1.0,630,224,44,1
22247,8,2,102021,4,1,2.0,586,156,44,1
22248,10,0,102021,13,1,11.0,2037,452,44,1
22249,10,1,102021,6,1,5.0,1058,270,44,1
22250,10,2,102021,7,0,6.0,967,179,44,1
22251,51,0,102021,46,4,25.0,3757,921,44,1
22252,51,1,102021,18,1,12.0,1875,514,44,1
22253,51,2,102021,26,3,12.0,1833,396,44,1
22254,52,0,102021,8,0,2.0,1430,383,44,1
22255,52,1,102021,4,0,2.0,689,193,44,1
22256,52,2,102021,4,0,0.0,729,185,44,1
22257,54,0,102021,86,10,48.0,4885,1235,44,1
22258,54,1,102021,41,6,27.0,2427,705,44,1
22259,54,2,102021,44,4,20.0,2427,522,44,1
22260,55,0,102021,2,0,1.0,1440,382,44,1
22261,55,1,102021,0,0,0.0,710,214,44,1
22262,55,2,102021,2,0,1.0,726,168,44,1
22263,57,0,102021,86,13,56.0,7963,2462,44,1
22264,57,1,102021,47,10,26.0,4000,1375,44,1
22265,57,2,102021,38,3,29.0,3914,1067,44,1
22266,67,0,102021,62,15,31.0,7686,1785,44,1
22267,67,1,102021,32,8,16.0,3944,996,44,1
22268,67,2,102021,29,6,15.0,3724,782,44,1
22269,68,0,102021,60,15,31.0,6558,1551,44,1
22270,68,1,102021,30,8,14.0,3367,877,44,1
22271,68,2,102021,30,7,17.0,3179,671,44,1
22272,88,0,102021,28,2,12.0,3024,874,44,1
22273,88,1,102021,14,1,7.0,1444,481,44,1
22274,88,2,102021,13,0,5.0,1567,391,44,1
22275,8,0,102021,6,2,3.0,1227,381,44,2
22276,8,1,102021,2,1,1.0,630,224,44,2
22277,8,2,102021,4,1,2.0,586,156,44,2
22278,10,0,102021,14,1,12.0,2037,452,44,2
22279,10,1,102021,6,1,5.0,1058,270,44,2
22280,10,2,102021,8,0,7.0,967,179,44,2
22281,51,0,102021,47,4,25.0,3757,921,44,2
22282,51,1,102021,19,1,12.0,1875,514,44,2
22283,51,2,102021,26,3,12.0,1833,396,44,2
22284,52,0,102021,7,0,1.0,1430,383,44,2
22285,52,1,102021,3,0,1.0,689,193,44,2
22286,52,2,102021,4,0,0.0,729,185,44,2
22287,54,0,102021,85,11,46.0,4887,1235,44,2
22288,54,1,102021,40,6,26.0,2428,705,44,2
22289,54,2,102021,43,4,19.0,2428,522,44,2
22290,55,0,102021,4,0,3.0,1440,382,44,2
22291,55,1,102021,2,0,2.0,710,214,44,2
22292,55,2,102021,2,0,1.0,726,168,44,2
22293,57,0,102021,89,13,59.0,7965,2462,44,2
22294,57,1,102021,48,9,28.0,4002,1375,44,2
22295,57,2,102021,40,4,30.0,3914,1067,44,2
22296,67,0,102021,58,14,28.0,7690,1785,44,2
22297,67,1,102021,30,8,14.0,3947,996,44,2
22298,67,2,102021,28,6,14.0,3725,782,44,2
22299,68,0,102021,56,14,27.0,6562,1551,44,2
22300,68,1,102021,29,7,13.0,3368,877,44,2
22301,68,2,102021,27,7,14.0,3182,671,44,2
22302,88,0,102021,26,1,10.0,3025,874,44,2
22303,88,1,102021,14,1,6.0,1444,481,44,2
22304,88,2,102021,12,0,4.0,1568,391,44,2
22305,8,0,102021,6,2,3.0,1227,381,44,0
22306,8,1,102021,2,1,1.0,630,224,44,0
22307,8,2,102021,4,1,2.0,586,156,44,0
22308,10,0,102021,16,1,14.0,2037,452,44,0
22309,10,1,102021,8,1,7.0,1058,270,44,0
22310,10,2,102021,8,0,7.0,967,179,44,0
22311,51,0,102021,47,4,25.0,3757,921,44,0
22312,51,1,102021,19,1,12.0,1875,514,44,0
22313,51,2,102021,26,3,12.0,1833,396,44,0
22314,52,0,102021,7,0,1.0,1430,383,44,0
22315,52,1,102021,3,0,1.0,689,193,44,0
22316,52,2,102021,4,0,0.0,729,185,44,0
22317,54,0,102021,85,11,46.0,4887,1235,44,0
22318,54,1,102021,40,6,26.0,2428,705,44,0
22319,54,2,102021,43,4,19.0,2428,522,44,0
22320,55,0,102021,4,0,3.0,1440,382,44,0
22321,55,1,102021,2,0,2.0,710,214,44,0
22322,55,2,102021,2,0,1.0,726,168,44,0
22323,57,0,102021,89,13,59.0,7965,2462,44,0
22324,57,1,102021,48,9,28.0,4002,1375,44,0
22325,57,2,102021,40,4,30.0,3914,1067,44,0
22326,67,0,102021,59,14,29.0,7690,1785,44,0
22327,67,1,102021,30,8,14.0,3947,996,44,0
22328,67,2,102021,29,6,15.0,3725,782,44,0
22329,68,0,102021,57,14,28.0,6563,1551,44,0
22330,68,1,102021,30,7,14.0,3368,877,44,0
22331,68,2,102021,27,7,14.0,3183,671,44,0
22332,88,0,102021,26,1,10.0,3025,874,44,0
22333,88,1,102021,14,1,6.0,1444,481,44,0
22334,88,2,102021,12,0,4.0,1568,391,44,0
22335,8,0,102021,6,2,3.0,1227,381,44,2
22336,8,1,102021,2,1,1.0,630,224,44,2
22337,8,2,102021,4,1,2.0,586,156,44,2
22338,10,0,102021,16,1,14.0,2037,452,44,2
22339,10,1,102021,8,1,7.0,1058,270,44,2
22340,10,2,102021,8,0,7.0,967,179,44,2
22341,51,0,102021,50,4,28.0,3757,921,44,2
22342,51,1,102021,20,1,13.0,1875,514,44,2
22343,51,2,102021,28,3,14.0,1833,396,44,2
22344,52,0,102021,10,0,4.0,1431,383,44,2
22345,52,1,102021,5,0,3.0,689,193,44,2
22346,52,2,102021,5,0,1.0,730,185,44,2
22347,54,0,102021,85,12,45.0,4888,1235,44,2
22348,54,1,102021,41,7,26.0,2428,705,44,2
22349,54,2,102021,42,4,18.0,2429,522,44,2
22350,55,0,102021,6,0,5.0,1440,382,44,2
22351,55,1,102021,3,0,3.0,710,214,44,2
22352,55,2,102021,3,0,2.0,726,168,44,2
22353,57,0,102021,89,14,58.0,7966,2463,44,2
22354,57,1,102021,48,10,27.0,4003,1376,44,2
22355,57,2,102021,40,4,30.0,3914,1067,44,2
